"","system:index","ARVI","B11","B12","B2","B3","B4","B5","B6","B7","B8","B8A","BAI","BSI","Chlogreen","Class","EVI","EVI2","EVI2_2","GI","LAnthoC","LCaroC","LChloC","MNDSI","MSI","NBR","NDBI","NDMI","NDTI","NDVI","NDVIre","NDWI2","NDrededgeSWIR","NHI","Norm-G","Norm-NIR","Norm-R","RTVIScore","ReCL","RedSWIR1","RededgePeakArea","SAVI","SR-BlueRedEdge1","SR-BlueRedEdge2","SR-BlueRedEdge3","SR-NIRNarrowBlue","SR-NIRNarrowGreen","SR-NIRNarrowRed","SR-NIRNarrowRedEdge1","SR-NIRNarrowRedEdge2","SR-NIRNarrowRedEdge3","STI","VARI","WBI","constant","gNDVI","sample",".geo"
"556","0000000000000000051c_0",0.215254858819215,2550,1716,584,891,1070,1545,2305,2419,2730,2750,-0.649670065986803,0.0441303720796077,1.12889983579639,3,0.869838608258227,1.0481452249408,0.783166635214191,0.832710280373832,-3.69877675840979,-2.51716961498439,1.56569579288026,0.293833131801693,0.927272727272727,0.228070175438596,-0.0340909090909091,0.0340909090909091,0.19549929676512,0.436842105263158,0.27719298245614,-0.507870753935377,0.14648097488187,0.482127288578901,0.189938179492645,0.581965465785547,0.228096354721808,101910,1.55140186915888,-1480,10089,0.659599528857479,0.377993527508091,0.253362255965293,0.241422075237702,4.70890410958904,3.08641975308642,2.57009345794393,1.77993527508091,1.19305856832972,1.13683340223233,1.48601398601399,-0.129992737835875,-0.293833131801693,0,0.510574018126888,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"557","0000000000000000051d_0",0.354747176664207,2614,1602,546.666666666667,852,947.5,1626.5,2730.5,3034.5,3432,3347.5,-0.719238176760111,-0.0553259211776928,1.35061529150696,3,1.23779394180949,1.36121447323365,1.08835640441563,0.899208443271768,-3.91801162040026,-2.81015588825436,1.86566246541654,0.268265476854434,0.780881254667662,0.363528009535161,-0.135296063513067,0.135296063513067,0.240037950664137,0.567302203447882,0.356923989324899,-0.602240896358543,0.260473167916907,0.508366993652625,0.162859600496989,0.656025996368154,0.181114403134856,147145,2.6221635883905,-1666.5,11686.5,0.838086369456408,0.336100010246952,0.20020753219801,0.180150491569177,6.1234756097561,3.92899061032864,3.53298153034301,2.05810021518598,1.22596594030397,1.10314714120942,1.63171036204744,-0.0762272183051749,-0.268265476854434,0,0.594237409215383,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"558","0000000000000000051e_0",0.0854947166186359,2692.5,2116.5,480.5,726,1071,1378,1720,1885.5,2062,2200,-0.641484797612386,0.193625118934348,1.04562737642586,3,0.507138836292923,0.758902361199745,0.534704536625372,0.677871148459384,-2.89187116564417,-2.1008356545961,1.36828737300435,0.38059941991621,1.22386363636364,-0.013042957999282,0.132611210432222,-0.132611210432222,0.119775421085465,0.316310245770827,0.198837209302326,-0.479196556671449,-0.103349407011599,0.575252303641948,0.188131640321327,0.534335320031096,0.277533039647577,67460,0.925303454715219,-1621.5,8254.5,0.51765245300321,0.348693759071118,0.279360465116279,0.254839565102095,4.57856399583767,3.03030303030303,2.05415499533147,1.59651669085631,1.27906976744186,1.16679925749138,1.27214741318214,-0.262058488416255,-0.38059941991621,0,0.503759398496241,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"559","0000000000000000051f_0",0.159259785129443,2943.83333333333,2117,570.25,831.875,1110.25,1560.83333333333,2193.25,2337,2491.5,2616.5,-0.642111869459481,0.139454268649725,1.09353069220723,3,0.708024707178922,0.920130455901742,0.669586589362238,0.749268182841702,-3.20594455558731,-2.3592159501977,1.49727709556861,0.321332936626004,1.12510350977769,0.0812628838016708,0.0832209002821047,-0.0832209002821047,0.163378890169603,0.383494134795585,0.229661923171835,-0.499379395945387,0.0176903891885621,0.559354205060861,0.187628633454566,0.561955510445741,0.250415856099693,87720.4166666667,1.24408916910606,-1833.58333333333,9817.83333333333,0.606177476691931,0.365349706353444,0.260002279721874,0.244009413778348,4.5883384480491,3.14530428249437,2.35667642422878,1.67634810464495,1.19297845662829,1.11959777492512,1.39056841442293,-0.202915717539863,-0.321332936626004,0,0.51752637111683,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"560","00000000000000000520_0",0.469821428571429,2290.5,1246,456,851.5,742.25,1435.4,3122.75,3496.33333333333,3659.5,3628,-0.776689520078355,-0.151470639667051,1.5864270409725,3,1.55371218576907,1.59023337686673,1.34017990040243,1.14718760525429,-5.98789747102814,-3.56987271118372,2.43579025591008,0.238890047986647,0.631339581036384,0.49199877688309,-0.230084033613445,0.230084033613445,0.295348508412272,0.662747770772988,0.436534573789476,-0.622478386167147,0.429585121602289,0.457988542329726,0.162090134678532,0.696616380335982,0.141293484985485,191495,3.93027955540586,-1548.25,12424.7333333333,0.990362066006978,0.317681482513585,0.146025138099432,0.130422347220898,7.95614035087719,4.26071638285379,4.88784102391378,2.52751846175282,1.1617964934753,1.0376584993803,1.83828250401284,0.0960228521204131,-0.238890047986647,0,0.619823641031365,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"561","00000000000000000521_0",0.0896696381751442,3286,2326,681,945.5,1302,1701,2072,2226,2436,2451.5,-0.565203511572227,0.190914990266061,0.92631777819762,3,0.55139550714772,0.727895159133458,0.509727066776943,0.726190476190476,-2.94639311714097,-2.18235294117647,1.30864197530864,0.313161875945537,1.34040383438711,0.0230995380092398,0.148549458231388,-0.148549458231388,0.171062009978617,0.303370786516854,0.177664974619289,-0.440780718615999,-0.0577535243292406,0.553113553113553,0.201878936692644,0.520123839009288,0.277997224298068,59990,0.870967741935484,-1984,9752.5,0.459310069259457,0.400352733686067,0.328667953667954,0.305929919137466,3.59985315712188,2.59280803807509,1.88287250384025,1.44121105232216,1.18315637065637,1.10130278526505,1.41272570937231,-0.227577401851261,-0.313161875945537,0,0.443332352075361,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"562","000000000000000005b7_0",0.160185110010555,3110.5,2232,760.5,1087,1293,1857.5,2327.5,2544.5,2812,2764.5,-0.568510638297872,0.104187562688064,0.938869077941926,3,0.780214700292773,0.887871407696055,0.641881613197661,0.840680587780356,-3.30240103828683,-2.31950774840474,1.36985195154778,0.259313367421476,1.12515825646591,0.114988104678826,0.0504010130856902,-0.0504010130856902,0.164436125409453,0.370036540803898,0.204411607238462,-0.442421133624006,0.0209452790876193,0.482072662298987,0.209360554699538,0.541602465331279,0.249036979969183,73925,1.17478731631864,-1817.5,10787,0.543925579103006,0.409421265141319,0.326745435016112,0.298879937119277,3.63510848126233,2.54323827046918,2.13805104408353,1.48829071332436,1.18775510204082,1.08646099430143,1.39359318996416,-0.127199753010188,-0.259313367421476,0,0.435544593015708,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"563","000000000000000005c1_0",0.132108811904208,3017.5,2140,624.25,879.416666666667,1166.5,1468.5,1916,2131.625,2419,2402.5,-0.58751135706616,0.157840118994085,1.02324755989352,3,0.661002190146977,0.838143036386449,0.599902291363323,0.753893413344764,-3.6185457631914,-2.52487414865265,1.45156622403813,0.302806086835125,1.25598335067638,0.0611976310594429,0.110089211809068,-0.110089211809068,0.17014057198255,0.349323664760842,0.244501607717042,-0.466764356635759,-0.0552268244575937,0.548660265594594,0.19696149610855,0.541779428507438,0.261259075384012,78169.1666666667,1.07372481783112,-1851,9085.125,0.519400476257179,0.425093632958801,0.325808977035491,0.292851697648508,3.84861834201041,2.73192457121198,2.05957993999143,1.63602315287709,1.25391440501044,1.12707441505893,1.41004672897196,-0.201934349355217,-0.302806086835125,0,0.464083487799304,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"564","000000000000000005c2_0",0.180013299135556,2610.5,1882.66666666667,582.5,841.666666666667,1079,1529.75,2102,2314,2523,2582,-0.63185337336072,0.0859455481972038,1.08880064658959,3,0.779823945563536,0.961865112406328,0.70596057571965,0.780043249922768,-3.36296475717573,-2.4428609131697,1.51266546821376,0.298826361721336,1.01103795507359,0.145343118710751,0.0170449011395734,-0.0170449011395734,0.161986720575689,0.400888395335924,0.245080500894454,-0.499702793738855,0.0550443366237243,0.512383527253416,0.189408146425624,0.56777436051309,0.242817493061286,87821.6666666667,1.33827618164968,-1531.5,9606.75,0.615731257681278,0.380781173394345,0.277117031398668,0.251728608470182,4.43261802575107,3.06772277227723,2.39295644114921,1.68785749305442,1.22835394862036,1.11581676750216,1.38659702549575,-0.177357080582887,-0.298826361721336,0,0.508324408528868,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"565","0000000000000000079d_0",0.280896273463793,1966.5,1312.70833333333,248.095238095238,348,443.444444444444,786.444444444444,1151.45833333333,1322,1331.66666666667,1610.8,-0.733072382982212,0.208081113500417,1.41990205680705,4,1.0412340441368,1.20022521113544,0.92641523428084,0.784765722876472,-3.01520527116067,-2.45565514801274,1.68098332862391,0.282484449239103,1.22082195182518,0.00716930591664694,0.192480671079893,-0.192480671079893,0.199374849112464,0.500375563345018,0.257409641714316,-0.58563206985513,-0.0654379438620223,0.699287103046014,0.163910404019259,0.627224199288256,0.208865396692485,69807.5555555555,2.00300676522175,-1523.05555555556,5314.14722222222,0.852190323749371,0.315464416905502,0.215461759156349,0.187666594625747,6.4926679462572,4.62873563218391,3.63247306439489,2.04820570782707,1.39892165731862,1.21845688350983,1.49804792890017,-0.175659489936023,-0.282484449239103,0,0.644680416581581,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"566","0000000000000000079e_0",0.279485752844104,2205.3,1421,383.708333333333,565.5,634,1020,1527.425,1716.75,1868,1989.25,-0.676599181752735,0.115417541711612,1.25465152948597,4,1.10368266887284,1.183220135837,0.909868459859612,0.891955835962145,-3.77722772277228,-2.69805513718813,1.68308823529412,0.245936540429887,1.10860877215031,0.135907570690179,0.0828075516166254,-0.0828075516166254,0.216281057827538,0.493205435651479,0.293628808864266,-0.535237312512842,0.0360955425354214,0.591814638371589,0.184352078239609,0.608964955175224,0.206682966585167,82687.5,1.94637223974763,-1571.3,6887.425,0.774797522629824,0.376184640522876,0.251212552716718,0.223508567545265,5.1842762514931,3.51768346595933,3.13761829652997,1.95024509803922,1.30235527112624,1.15873015873016,1.55193525686137,-0.0839675162163543,-0.245936540429887,0,0.557295234367355,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"567","0000000000000000067d_0",0.348283843990343,1703.1,1066.77777777778,275.666666666667,378.666666666667,436.4,734.458333333333,1112.4,1306.6,1530,1592.5,-0.704880007137122,0.0846183093236449,1.43065693430657,4,1.31322349776646,1.33406526379994,1.06036395227974,0.867705468988695,-3.67237381426397,-2.84791572064299,1.77899812787201,0.22572792809662,1.06945054945055,0.178383466689487,0.0535399461816832,-0.0535399461816832,0.229729350272174,0.556143205858421,0.351316540011408,-0.603213412504366,0.0209355210425951,0.636206427233279,0.161473732090061,0.652433477370935,0.186092790539004,73665.8333333333,2.50595783684693,-1266.7,5182.35833333333,0.854513649354489,0.375333295512566,0.24781253745655,0.210980152048574,5.77690447400242,4.20554577464789,3.64917506874427,2.16826459408861,1.43158935634664,1.21881218429512,1.59648994896365,-0.10703250525275,-0.22572792809662,0,0.615794368817113,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"568","0000000000000000067e_0",0.425953249980585,1191,721.75,187.5,295.8,308,531.625,1033.25,1206.5,1342.66666666667,1464,-0.772933696639419,-0.0102888583218707,1.76934465359398,4,1.4487747957993,1.50345105953582,1.24187818071248,0.96038961038961,-5.11608184034772,-3.50599346167817,2.26945685398542,0.243188698284561,0.813524590163934,0.300771000686231,-0.0598605446651756,0.0598605446651756,0.245327408181937,0.626817447495961,0.432719027188049,-0.63893070757212,0.177492877492877,0.602098466505246,0.151967667911087,0.689796896941467,0.158235435147447,81555.5,3.35930735930736,-883,4543.375,0.978279266572638,0.352692217258406,0.181466247278006,0.155408205553253,7.808,4.94929006085193,4.75324675324675,2.75382083235363,1.41688845874667,1.2134272689598,1.65015587114652,-0.0293057890944031,-0.243188698284561,0,0.66382543470849,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"569","0000000000000000067f_0",0.61999460758316,1091.42857142857,593,169.083333333333,295.5,242.909090909091,532.166666666667,1410.25,1664.25,1902,1873.25,-0.834421413416027,-0.216344960559129,2.26329037454692,4,1.98234894772573,1.85553908070324,1.66844634276562,1.21650449101796,-7.03204225352113,-4.58365848060592,3.12730974005637,0.179192026920177,0.582639034527464,0.524649298597194,-0.270783621265629,0.270783621265629,0.295903655330337,0.773501737729931,0.562752482026703,-0.731058020477816,0.407962061649819,0.573878560024721,0.121086256030099,0.779377526122669,0.0995362178472313,118330.833333333,6.83008982035928,-848.51948051948,5722.82575757576,1.15536383451623,0.317726276229252,0.119895999527271,0.101597316108357,11.0788565795959,6.33925549915398,7.71173278443114,3.52004384591293,1.32831058322992,1.12558209403635,1.84052035654059,0.142397079034276,-0.179192026920177,0,0.727492795389049,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"570","00000000000000000680_0",0.364272091544819,1488,981.5,230.5,331.25,375,626.666666666667,1068.75,1242,1379,1485.33333333333,-0.731325886352598,0.0730021598272138,1.55058721183123,4,1.32018408941486,1.37299145299145,1.10087719298246,0.883333333333333,-4.20423131170663,-3.13504417332772,1.98191489361702,0.238645747316268,1.00179533213645,0.168396526159712,0.0380188350191838,-0.0380188350191838,0.205102247418506,0.572405929304447,0.375103872361642,-0.612629732495249,0.0425557858797708,0.635838944620036,0.158853854453902,0.661311593334133,0.179834552211965,74325.8333333333,2.67733333333333,-1113,4797.75,0.895029108822212,0.36781914893617,0.215672514619883,0.185587761674718,6.44396240057845,4.4840251572327,3.96088888888889,2.37021276595745,1.38978557504873,1.1959205582394,1.51604686704024,-0.0919600630583289,-0.238645747316268,0,0.635304371760173,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"571","00000000000000000681_0",0.410879832079762,1539.66666666667,955.5,232.5,357.6875,421,710.666666666667,1252.6,1477,1784,1721.625,-0.762041834580695,-0.0140384695972845,1.61147403521772,4,1.32729574447366,1.48286491387126,1.21896687415039,0.849614014251782,-4.18438293100396,-3.08888114325549,2.07833020637899,0.288446824789594,0.894310123671919,0.302427450264647,-0.0735131882459131,0.0735131882459131,0.234119297308129,0.618140589569161,0.430251202565473,-0.665976011906499,0.134550065667316,0.622961799874826,0.139575153037583,0.696144184571861,0.164280662390557,87456.4583333333,3.2375296912114,-1118.66666666667,5582.89166666667,0.910323709536308,0.327157598499062,0.185613923040077,0.157413676371022,7.40483870967742,4.81320985497117,4.08937054631829,2.42254924953096,1.37444116238225,1.16562288422478,1.6113727542299,-0.115917152992333,-0.288446824789594,0,0.655955995070486,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"572","00000000000000000121_0",0.157660316608532,18.7,17.85,186,203.142857142857,83.9411764705882,66.5,42.375,45,44.7272727272727,36.5833333333333,0.671284163234743,-0.384217812348111,0.135673289183223,0,0.115931626742215,-0.725800065984823,-0.396603048645936,2.4200620682751,0.32932566649242,0.376569037656904,0.676691729323308,-0.378078012638919,0.511161731207289,0.429505338853781,-0.410348287229468,0.410348287229468,0.0232558139534883,-0.304767050413532,-0.195749897834083,0.639107198994027,0.407222914072229,-0.831412196535514,0.612224035953318,0.134797313631455,0.252978650415227,-1326.07142857143,-0.467159329808244,65.2411764705882,274.399509803922,-0.586961804852363,2.79699248120301,4.38938053097345,4.13333333333333,0.19668458781362,0.180086732301922,0.435821069843495,0.550125313283208,0.863323500491642,0.812962962962963,1.04761904761905,1.17923351899576,0.378078012638919,0,-0.694790683815861,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"573","00000000000000000136_0",-0.144281362503462,121,90,2092,3060,2066,2089,1197,1142,998,706,0.495353824160114,-0.171119954519613,0.137114002718975,0,1.16339869281046,-0.836280587275693,-0.448182092859301,1.4811229428848,1.17610710607621,380.666666666667,0.546673049305888,-0.00625300625300625,0.171388101983003,0.834558823529412,-0.783735478105451,0.783735478105451,0.146919431279621,-0.348563968668407,-0.35341755749919,0.508132084770823,0.86013986013986,-0.923923294561459,0.499673416067929,0.162965382103201,0.33736120182887,-114760,-0.516940948693127,1945,7200,-0.735798016230839,1.0014360938248,1.74770258980785,1.83187390542907,0.337476099426386,0.230718954248366,0.341723136495644,0.337960746768789,0.589807852965748,0.618213660245184,1.34444444444444,0.327620303230059,0.00625300625300625,0,-0.625066383430696,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"574","00000000000000000137_0",-0.166998148275153,146,110,2501,3183,2127,1739,692,633,535.5,353,0.752627890679748,-0.143798851115924,0.071718813490451,0,0.728842278805642,-1.43405293786371,-0.70528956091681,1.49647390691114,0.438365650969529,0.830708661417323,0.364002300172513,-0.0808124459809853,0.413597733711048,0.659178931061193,-0.571533382245048,0.571533382245048,0.140625,-0.597746478873239,-0.529127280721038,0.711980637353772,0.72568578553616,-0.912285971763292,0.544521426738517,0.0916089299461124,0.363869643315371,-110300,-0.748236953455571,1981,5544,-1.07276758718,1.43818286371478,3.61416184971098,3.95102685624013,0.141143542582967,0.110901665095822,0.165961448048895,0.20299022426682,0.510115606936416,0.557661927330174,1.32727272727273,0.375934496262015,0.0808124459809853,0,-0.800339366515837,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
