system:index,Class,pc1,pc2,.geo
00000000000000000504_0,3,-0.7099575807896599,-0.8501478422998683,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000505_0,3,-0.7104533456986134,-0.844545387517028,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000506_0,3,-0.7103633110130897,-0.8462187622595185,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000507_0,3,-0.6331213509598482,-2.0234808476297372,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000508_0,3,-0.7100366143266572,-0.8477806035332435,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000509_0,3,-0.6443550405851204,0.5860108384293335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050a_0,3,-0.707224220794176,-0.8971687942979367,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050b_0,3,-0.7075413408769952,-0.8854047336259935,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050c_0,3,-0.7094762473219385,-0.8504428829076651,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050d_0,3,-0.7101835625408516,-0.8373806892123418,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050e_0,3,-0.7098903047797355,-0.85283393661933,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050f_0,3,-0.7053360837293924,-0.9191386540476255,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000510_0,3,-0.7101907953116935,-0.8488947823749905,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000511_0,3,-0.7078770822907483,-0.8863481555568336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000512_0,3,-0.7101198064474872,-0.85014011614867,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000513_0,3,-0.7090599498757825,-0.8645898729221314,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000514_0,3,-0.7101346961652052,-0.8354582788110149,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000515_0,3,-0.7087949678004744,-0.8650027107275382,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000516_0,3,-0.710413431106023,-0.8426902827226319,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000517_0,3,-0.7097279423157994,-0.8561129250720109,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000518_0,3,-0.7103247476573202,-0.8470196610390757,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000519_0,3,-0.7104249851921421,-0.8450908926980244,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051a_0,3,-0.6899101096590295,-0.02300749218177026,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051b_0,3,-0.7102401667225473,-0.8480088038258824,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051c_0,3,-0.7104256834587013,-0.8448452302363382,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051d_0,3,-0.710079968887316,-0.8512019548544103,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051e_0,3,-0.7104531447671611,-0.8442102993429107,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051f_0,3,-0.7104280660619227,-0.8446720104453573,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000520_0,3,-0.7100407501104044,-0.8503919864332025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000521_0,3,-0.7104237158846036,-0.8429619948802642,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000522_0,3,-0.7091259155797219,-0.8586820134870868,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000523_0,3,-0.7101341625684227,-0.8496601084632353,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000524_0,3,-0.7101086153965456,-0.8396922981412192,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000525_0,3,-0.7101957827398694,-0.8470722946116033,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000526_0,3,-0.6806453948383737,-1.267492206888345,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000527_0,3,-0.710338743122242,-0.8466180140312446,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000528_0,3,-0.7102701759883229,-0.8456713769430894,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000529_0,3,-0.7104135210683141,-0.844818879392377,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052a_0,3,-0.7103326050226081,-0.8382462286361909,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052b_0,3,-0.7103651225459342,-0.8453107822801214,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052c_0,3,-0.7103454369716288,-0.8430549995717401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052d_0,3,-0.7097257250251671,-0.8352944141159893,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052e_0,3,-0.7104203273187657,-0.8451912973820319,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052f_0,3,-0.7100867292256808,-0.850702255069411,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000530_0,3,-0.710127372629844,-0.8495510047724706,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000531_0,3,-0.7045659135882981,-0.7234444151525207,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000532_0,3,-0.7104642062702476,-0.8441012807668781,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000533_0,3,-0.7104455242913746,-0.8435066724724695,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000534_0,3,-0.71046148694278,-0.8430807458036267,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000535_0,3,-0.7086480575773528,-0.850419101818155,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000536_0,3,-0.710457627608757,-0.8438421671513209,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000537_0,3,-0.7104157145410003,-0.8427162185656408,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000538_0,3,-0.7104718235339724,-0.8439045788343945,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000539_0,3,-0.7103977685368443,-0.8459189756152172,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053a_0,3,-0.7094417144104079,-0.8616163128967098,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053b_0,3,-0.7100000871334148,-0.8521150931090216,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053c_0,3,-0.7101469350380897,-0.848588176157323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053d_0,3,-0.7102597499992156,-0.8355708505372825,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053e_0,3,-0.7083923335976176,-0.8395088047434657,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053f_0,3,-0.7102574627466866,-0.8458678293115156,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000540_0,3,-0.707553348287637,-0.8834607842940649,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000541_0,3,-0.710477160205298,-0.8443061171205384,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000542_0,3,-0.7104684219629779,-0.8439806435361713,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000543_0,3,-0.7098611491714004,-0.8430896817772964,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000544_0,3,-0.7028562395288758,-0.4367189923890305,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000545_0,3,-0.7103907248230323,-0.8446176032508751,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000546_0,3,-0.7099417519532796,-0.8512071111175105,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000547_0,3,-0.7025464092070629,-0.9565964145731106,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000548_0,3,-0.7101685548810104,-0.8460895088297055,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000549_0,3,-0.7104587849330208,-0.8448300878948531,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054a_0,3,-0.7103379310153106,-0.8391348012389827,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054b_0,3,-0.4900462866492525,-1.6354670313964108,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054c_0,3,-0.709601502734694,-0.8580783259718374,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054d_0,3,-0.7103802078073365,-0.8461068660653828,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054e_0,3,-0.7103102649807761,-0.8420428021351043,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054f_0,3,-0.7068009687391196,-0.9034341563017703,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000550_0,3,-0.710376077982831,-0.845833391121903,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000551_0,3,-0.7088315785225875,-0.8464958725852507,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000552_0,3,-0.7103920498780552,-0.8417858132837098,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000553_0,3,-0.7104343719962484,-0.8426302012629457,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000554_0,3,-0.7104787415545761,-0.8443987800585112,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000555_0,3,-0.7104486790338196,-0.8436603474980406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000556_0,3,-0.7101789383303099,-0.8306044383684196,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000557_0,3,-0.710230734259072,-0.8470044519361117,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000558_0,3,-0.7102301257865629,-0.8373474065985185,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000559_0,3,-0.71043514172159,-0.8425692944569739,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055a_0,3,-0.710115842611191,-0.8451219039574979,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055b_0,3,-0.7104500810247489,-0.844019196134655,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055c_0,3,-0.7104779710523541,-0.8442675789593161,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055d_0,3,-0.7101998338082153,-0.8478281328303211,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055e_0,3,-0.7102409464856169,-0.8482679356704639,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055f_0,3,-0.710470477854214,-0.8443767651425094,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000560_0,3,-0.7104240002537651,-0.845063122857409,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000561_0,3,-0.7101202600150516,-0.8486056268752801,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000562_0,3,-0.7102904221376718,-0.8346706221282486,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000563_0,3,-0.7094967154827807,-0.8393834499717172,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000564_0,3,-0.7101098615361056,-0.8333941191413643,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000565_0,3,-0.7104124428100013,-0.8449048848661617,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000566_0,3,-0.7104686367767153,-0.8437005162584489,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000567_0,3,-0.7089204712429675,-0.7761959990137952,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000568_0,3,-0.7104457216466771,-0.8438111334232061,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000569_0,3,-0.7102526030161675,-0.8453916308628324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056a_0,3,-0.7104324821011868,-0.8451952192026706,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056b_0,3,-0.710171326699784,-0.8417653528839868,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056c_0,3,-0.709894806960201,-0.8353941368224156,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056d_0,3,-0.7101204181803056,-0.8491477392562938,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056e_0,3,-0.7104061453803385,-0.8452470659675961,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056f_0,3,-0.7100268980973552,-0.8466724484362198,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000570_0,3,-0.7104744733359148,-0.8444846737474028,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000571_0,3,-0.7104589930963862,-0.8447857505218234,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000572_0,3,-0.7104643542288291,-0.8444138770525519,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000573_0,3,-0.7017863000586948,-0.9848298855061891,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000574_0,3,-0.7098636329713116,-0.8527598954844812,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000575_0,3,-0.7100230367418604,-0.8503804882708524,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000576_0,3,-0.7101632059322501,-0.8426385627205216,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000577_0,3,-0.710042443281044,-0.8463995641344583,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000578_0,3,-0.7098634296990104,-0.8314424983279037,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000579_0,3,-0.7096725443795878,-0.8455802746567427,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057a_0,3,-0.710326981636394,-0.8406792115997274,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057b_0,3,-0.710435372334167,-0.8437468431607056,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057c_0,3,-0.710472725898663,-0.8440986604618235,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057d_0,3,-0.7104727893693384,-0.8444871671173113,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057e_0,3,-0.7101817349754157,-0.842512676737901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057f_0,3,-0.705312102098516,-0.8566516538165989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000580_0,3,-0.7100229633781262,-0.8485869494130818,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000581_0,3,-0.7103319850602023,-0.8465538746662808,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000582_0,3,-0.7101925318134653,-0.8464799118829207,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000583_0,3,-0.7104368993742236,-0.8437340920965913,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000584_0,3,-0.7103573912988701,-0.8420705916978478,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000585_0,3,-0.710432068176434,-0.8421456266437662,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000586_0,3,-0.7104774173138,-0.8444021126120298,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000587_0,3,-0.7104410409902385,-0.8447800183862453,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000588_0,3,-0.7104403380403315,-0.844936279053802,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000589_0,3,-0.7102819262325504,-0.8474406237802526,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058a_0,3,-0.7067709608516183,-0.8537632585622703,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058b_0,3,-0.7104729221313889,-0.8444005476070677,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058c_0,3,-0.7104593063536212,-0.844730674700619,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058d_0,3,-0.7096984333370688,-0.8538986219357857,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058e_0,3,-0.7097405553304671,-0.8546912646860095,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058f_0,3,-0.7075844187199638,-0.890678344186036,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000590_0,3,-0.7104490623006108,-0.8449259783100305,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000591_0,3,-0.7104277990288672,-0.845015267073416,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000592_0,3,-0.6950722930949428,-1.028736976486345,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000593_0,3,-0.7104172172462564,-0.8453190433257226,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000594_0,3,-0.7104522145659012,-0.8437785729350523,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000595_0,3,-0.7103874023432181,-0.8441094478385004,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000596_0,3,-0.7103996664475373,-0.8456772330320298,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000597_0,3,-0.710331910204828,-0.8435411401314087,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000598_0,3,-0.7093117209650408,-0.8061682635513014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000599_0,3,-0.7057801809090519,-0.7983861215169423,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059a_0,3,-0.7096614574162448,-0.8562514004196804,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059b_0,3,-0.7099045333003337,-0.8538542900392997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059c_0,3,-0.7102660642318287,-0.8452869496720722,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059d_0,3,-0.7104165715197001,-0.8432204781933899,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059e_0,3,-0.7101022892436446,-0.8437052701270256,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059f_0,3,-0.7080565095287713,-0.8591826330770984,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a0_0,3,-0.7103591364184266,-0.8440384281773615,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a1_0,3,-0.7104383028944089,-0.8450054579356965,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a2_0,3,-0.7104788349509966,-0.8444126080372933,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a3_0,3,-0.7098306783079604,-0.8555125201608177,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a4_0,3,-0.7101980160735185,-0.8486740045853605,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a5_0,3,-0.7100863862192677,-0.8487640703833139,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a6_0,3,-0.7104407546560157,-0.8447915943997486,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a7_0,3,-0.7104338193398224,-0.844931061458185,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a8_0,3,-0.7104559785937553,-0.8445313851279047,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a9_0,3,-0.6904380650217652,-1.1202078683755239,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005aa_0,3,-0.6669267061554117,-1.4731747663157986,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ab_0,3,-0.7099580746889105,-0.8524725283193686,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ac_0,3,-0.7094272380640023,-0.8583315403024498,"{""type"":""MultiPoint"",""coordinates"":[]}"
